"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2012","Finland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","34,683.3",""
"2012","Finland","Terajoule","All products","Gross inland consumption","1,452,119",""
"2012","Sweden","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","49,794.8",""
"2012","Sweden","Terajoule","All products","Gross inland consumption","2,084,810",""
"2012","United Kingdom","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","203,876.1",""
"2012","United Kingdom","Terajoule","All products","Gross inland consumption","8,535,886",""
"2012","Iceland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","5,803.5",""
"2012","Iceland","Terajoule","All products","Gross inland consumption","242,982",""
"2012","Norway","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","30,064.5",""
"2012","Norway","Terajoule","All products","Gross inland consumption","1,258,739",""
"2012","Montenegro","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,070.5",""
"2012","Montenegro","Terajoule","All products","Gross inland consumption","44,818",""
"2012","Former Yugoslav Republic of Macedonia, the","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,979.7",""
"2012","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Gross inland consumption","124,755",""
"2012","Albania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,101.3",""
"2012","Albania","Terajoule","All products","Gross inland consumption","87,976",""
"2012","Serbia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","14,547.5",""
"2012","Serbia","Terajoule","All products","Gross inland consumption","609,073",""
"2012","Turkey","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","119,697.3",""
"2012","Turkey","Terajoule","All products","Gross inland consumption","5,011,484",""
"2012","Bosnia and Herzegovina","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","5,112.0","p"
"2012","Bosnia and Herzegovina","Terajoule","All products","Gross inland consumption","214,031","p"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,384.1",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","All products","Gross inland consumption","99,819",""
"2012","Moldova","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","3,444.6","p"
"2012","Moldova","Terajoule","All products","Gross inland consumption","144,217","p"
"2012","Ukraine","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","122,415.3",""
"2012","Ukraine","Terajoule","All products","Gross inland consumption","5,125,284",""
"2013","European Union (28 countries)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,667,790.7",""
"2013","European Union (28 countries)","Terajoule","All products","Gross inland consumption","69,827,062",""
"2013","Euro area (19 countries)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,176,440.3",""
"2013","Euro area (19 countries)","Terajoule","All products","Gross inland consumption","49,255,203",""
"2013","Belgium","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","56,573.8",""
"2013","Belgium","Terajoule","All products","Gross inland consumption","2,368,632",""
"2013","Bulgaria","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","16,756.4",""
"2013","Bulgaria","Terajoule","All products","Gross inland consumption","701,559",""
"2013","Czech Republic","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","43,518.8",""
"2013","Czech Republic","Terajoule","All products","Gross inland consumption","1,822,045",""
"2013","Denmark","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","17,814.3",""
"2013","Denmark","Terajoule","All products","Gross inland consumption","745,849",""
"2013","Germany (until 1990 former territory of the FRG)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","324,532.8",""
"2013","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Gross inland consumption","13,587,537",""
"2013","Estonia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,702.7",""
"2013","Estonia","Terajoule","All products","Gross inland consumption","280,629",""
"2013","Ireland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","13,705.0",""
"2013","Ireland","Terajoule","All products","Gross inland consumption","573,799",""
"2013","Greece","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","24,242.3",""
"2013","Greece","Terajoule","All products","Gross inland consumption","1,014,977",""
"2013","Spain","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","119,329.3",""
"2013","Spain","Terajoule","All products","Gross inland consumption","4,996,080",""
"2013","France","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","258,917.3",""
"2013","France","Terajoule","All products","Gross inland consumption","10,840,352",""
"2013","Croatia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","8,586.0",""
"2013","Croatia","Terajoule","All products","Gross inland consumption","359,478",""
"2013","Italy","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","159,515.0",""
"2013","Italy","Terajoule","All products","Gross inland consumption","6,678,572",""
"2013","Cyprus","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,188.2",""
"2013","Cyprus","Terajoule","All products","Gross inland consumption","91,615",""
"2013","Latvia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","4,465.8",""
"2013","Latvia","Terajoule","All products","Gross inland consumption","186,975",""
"2013","Lithuania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,687.4",""
"2013","Lithuania","Terajoule","All products","Gross inland consumption","279,988",""
"2013","Luxembourg","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","4,336.0",""
"2013","Luxembourg","Terajoule","All products","Gross inland consumption","181,542",""
"2013","Hungary","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","23,942.2",""
"2013","Hungary","Terajoule","All products","Gross inland consumption","1,002,412",""
"2013","Malta","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","875.7",""
"2013","Malta","Terajoule","All products","Gross inland consumption","36,663",""
"2013","Netherlands","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","80,286.2",""
"2013","Netherlands","Terajoule","All products","Gross inland consumption","3,361,422",""
"2013","Austria","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","33,694.5",""
"2013","Austria","Terajoule","All products","Gross inland consumption","1,410,722",""
"2013","Poland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","97,985.6",""
"2013","Poland","Terajoule","All products","Gross inland consumption","4,102,461",""
"2013","Portugal","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","22,380.6",""
"2013","Portugal","Terajoule","All products","Gross inland consumption","937,032",""
"2013","Romania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","32,427.7",""
"2013","Romania","Terajoule","All products","Gross inland consumption","1,357,682",""
"2013","Slovenia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,865.0",""
"2013","Slovenia","Terajoule","All products","Gross inland consumption","287,424",""
"2013","Slovakia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","16,996.3",""
"2013","Slovakia","Terajoule","All products","Gross inland consumption","711,599",""
"2013","Finland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","34,146.4",""
"2013","Finland","Terajoule","All products","Gross inland consumption","1,429,643",""
"2013","Sweden","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","49,122.3",""
"2013","Sweden","Terajoule","All products","Gross inland consumption","2,056,650",""
"2013","United Kingdom","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","201,197.1",""
"2013","United Kingdom","Terajoule","All products","Gross inland consumption","8,423,722",""
"2013","Iceland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,078.7",""
"2013","Iceland","Terajoule","All products","Gross inland consumption","254,505",""
"2013","Norway","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","33,114.6",""
"2013","Norway","Terajoule","All products","Gross inland consumption","1,386,442",""
"2013","Montenegro","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","995.0",""
"2013","Montenegro","Terajoule","All products","Gross inland consumption","41,657",""
"2013","Former Yugoslav Republic of Macedonia, the","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,782.8",""
"2013","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Gross inland consumption","116,509",""
"2013","Albania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,363.0",""
"2013","Albania","Terajoule","All products","Gross inland consumption","98,935",""
"2013","Serbia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","14,937.2",""
"2013","Serbia","Terajoule","All products","Gross inland consumption","625,392",""
"2013","Turkey","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","117,461.7",""
"2013","Turkey","Terajoule","All products","Gross inland consumption","4,917,885",""
"2013","Bosnia and Herzegovina","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","5,011.7","p"
"2013","Bosnia and Herzegovina","Terajoule","All products","Gross inland consumption","209,832","p"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,313.6",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","All products","Gross inland consumption","96,866",""
"2013","Moldova","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","3,096.5","p"
"2013","Moldova","Terajoule","All products","Gross inland consumption","129,643","p"
"2013","Ukraine","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","115,071.1",""
"2013","Ukraine","Terajoule","All products","Gross inland consumption","4,817,798",""
"2014","European Union (28 countries)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,607,754.1",""
"2014","European Union (28 countries)","Terajoule","All products","Gross inland consumption","67,313,451",""
"2014","Euro area (19 countries)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,134,556.1",""
"2014","Euro area (19 countries)","Terajoule","All products","Gross inland consumption","47,501,597",""
"2014","Belgium","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","53,548.5",""
"2014","Belgium","Terajoule","All products","Gross inland consumption","2,241,969",""
"2014","Bulgaria","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","17,744.5",""
"2014","Bulgaria","Terajoule","All products","Gross inland consumption","742,926",""
"2014","Czech Republic","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","42,240.5",""
"2014","Czech Republic","Terajoule","All products","Gross inland consumption","1,768,524",""
"2014","Denmark","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","16,802.7",""
"2014","Denmark","Terajoule","All products","Gross inland consumption","703,497",""
"2014","Germany (until 1990 former territory of the FRG)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","313,239.3",""
"2014","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Gross inland consumption","13,114,703",""
"2014","Estonia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,677.2",""
"2014","Estonia","Terajoule","All products","Gross inland consumption","279,562",""
"2014","Ireland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","13,560.7",""
"2014","Ireland","Terajoule","All products","Gross inland consumption","567,758",""
"2014","Greece","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","24,370.4",""
"2014","Greece","Terajoule","All products","Gross inland consumption","1,020,339",""
"2014","Spain","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","116,680.6",""
"2014","Spain","Terajoule","All products","Gross inland consumption","4,885,182",""
"2014","France","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","248,454.1",""
"2014","France","Terajoule","All products","Gross inland consumption","10,402,275",""
"2014","Croatia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","8,195.4",""
"2014","Croatia","Terajoule","All products","Gross inland consumption","343,127",""
"2014","Italy","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","151,027.1",""
"2014","Italy","Terajoule","All products","Gross inland consumption","6,323,203",""
"2014","Cyprus","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,229.1",""
"2014","Cyprus","Terajoule","All products","Gross inland consumption","93,330",""
"2014","Latvia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","4,451.9",""
"2014","Latvia","Terajoule","All products","Gross inland consumption","186,394",""
"2014","Lithuania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,694.6",""
"2014","Lithuania","Terajoule","All products","Gross inland consumption","280,291",""
"2014","Luxembourg","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","4,221.7",""
"2014","Luxembourg","Terajoule","All products","Gross inland consumption","176,754",""
"2014","Hungary","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","23,815.2",""
"2014","Hungary","Terajoule","All products","Gross inland consumption","997,096",""
"2014","Malta","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","885.8",""
"2014","Malta","Terajoule","All products","Gross inland consumption","37,085",""
"2014","Netherlands","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","76,358.8",""
"2014","Netherlands","Terajoule","All products","Gross inland consumption","3,196,991",""
"2014","Austria","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","32,467.7",""
"2014","Austria","Terajoule","All products","Gross inland consumption","1,359,360",""
"2014","Poland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","94,326.2",""
"2014","Poland","Terajoule","All products","Gross inland consumption","3,949,250",""
"2014","Portugal","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","22,085.4",""
"2014","Portugal","Terajoule","All products","Gross inland consumption","924,673",""
"2014","Romania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","32,157.6",""
"2014","Romania","Terajoule","All products","Gross inland consumption","1,346,375",""
"2014","Slovenia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,653.2",""
"2014","Slovenia","Terajoule","All products","Gross inland consumption","278,556",""
"2014","Slovakia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","16,180.6",""
"2014","Slovakia","Terajoule","All products","Gross inland consumption","677,450",""
"2014","Finland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","34,769.3",""
"2014","Finland","Terajoule","All products","Gross inland consumption","1,455,723",""
"2014","Sweden","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","48,208.8",""
"2014","Sweden","Terajoule","All products","Gross inland consumption","2,018,405",""
"2014","United Kingdom","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","189,707.0",""
"2014","United Kingdom","Terajoule","All products","Gross inland consumption","7,942,654",""
"2014","Iceland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,057.2",""
"2014","Iceland","Terajoule","All products","Gross inland consumption","253,605",""
"2014","Norway","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","28,405.9",""
"2014","Norway","Terajoule","All products","Gross inland consumption","1,189,296",""
"2014","Montenegro","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","974.7",""
"2014","Montenegro","Terajoule","All products","Gross inland consumption","40,810",""
"2014","Former Yugoslav Republic of Macedonia, the","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,707.3",""
"2014","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Gross inland consumption","113,351",""
"2014","Albania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,344.9",""
"2014","Albania","Terajoule","All products","Gross inland consumption","98,177",""
"2014","Serbia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","13,293.9",""
"2014","Serbia","Terajoule","All products","Gross inland consumption","556,589",""
"2014","Turkey","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","123,973.8",""
"2014","Turkey","Terajoule","All products","Gross inland consumption","5,190,536",""
"2014","Bosnia and Herzegovina","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","7,794.4","p"
"2014","Bosnia and Herzegovina","Terajoule","All products","Gross inland consumption","326,336","p"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,217.5",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","All products","Gross inland consumption","92,841",""
"2014","Moldova","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,046.7","p"
"2014","Moldova","Terajoule","All products","Gross inland consumption","85,692","p"
"2014","Ukraine","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","104,989.9",""
"2014","Ukraine","Terajoule","All products","Gross inland consumption","4,395,719",""
"2015","European Union (28 countries)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,627,475.2",""
"2015","European Union (28 countries)","Terajoule","All products","Gross inland consumption","68,139,133",""
"2015","Euro area (19 countries)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,151,964.2",""
"2015","Euro area (19 countries)","Terajoule","All products","Gross inland consumption","48,230,438",""
"2015","Belgium","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","54,217.2",""
"2015","Belgium","Terajoule","All products","Gross inland consumption","2,269,966",""
"2015","Bulgaria","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","18,511.1",""
"2015","Bulgaria","Terajoule","All products","Gross inland consumption","775,021",""
"2015","Czech Republic","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","42,442.1",""
"2015","Czech Republic","Terajoule","All products","Gross inland consumption","1,776,965",""
"2015","Denmark","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","16,765.8",""
"2015","Denmark","Terajoule","All products","Gross inland consumption","701,951",""
"2015","Germany (until 1990 former territory of the FRG)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","314,203.0",""
"2015","Germany (until 1990 former territory of the FRG)","Terajoule","All products","Gross inland consumption","13,155,053",""
"2015","Estonia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,254.7",""
"2015","Estonia","Terajoule","All products","Gross inland consumption","261,872",""
"2015","Ireland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","14,177.7",""
"2015","Ireland","Terajoule","All products","Gross inland consumption","593,591",""
"2015","Greece","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","24,449.4",""
"2015","Greece","Terajoule","All products","Gross inland consumption","1,023,646",""
"2015","Spain","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","121,418.4",""
"2015","Spain","Terajoule","All products","Gross inland consumption","5,083,548",""
"2015","France","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","252,615.1",""
"2015","France","Terajoule","All products","Gross inland consumption","10,576,489",""
"2015","Croatia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","8,525.3",""
"2015","Croatia","Terajoule","All products","Gross inland consumption","356,939",""
"2015","Italy","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","156,168.6",""
"2015","Italy","Terajoule","All products","Gross inland consumption","6,538,466",""
"2015","Cyprus","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,272.4",""
"2015","Cyprus","Terajoule","All products","Gross inland consumption","95,140",""
"2015","Latvia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","4,379.6",""
"2015","Latvia","Terajoule","All products","Gross inland consumption","183,366",""
"2015","Lithuania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,913.2",""
"2015","Lithuania","Terajoule","All products","Gross inland consumption","289,443",""
"2015","Luxembourg","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","4,176.6",""
"2015","Luxembourg","Terajoule","All products","Gross inland consumption","174,868",""
"2015","Hungary","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","25,200.3",""
"2015","Hungary","Terajoule","All products","Gross inland consumption","1,055,085",""
"2015","Malta","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","755.7",""
"2015","Malta","Terajoule","All products","Gross inland consumption","31,640",""
"2015","Netherlands","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","77,556.6",""
"2015","Netherlands","Terajoule","All products","Gross inland consumption","3,247,138",""
"2015","Austria","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","33,249.6",""
"2015","Austria","Terajoule","All products","Gross inland consumption","1,392,095",""
"2015","Poland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","95,434.2",""
"2015","Poland","Terajoule","All products","Gross inland consumption","3,995,641",""
"2015","Portugal","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","22,997.1",""
"2015","Portugal","Terajoule","All products","Gross inland consumption","962,842",""
"2015","Romania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","32,413.5",""
"2015","Romania","Terajoule","All products","Gross inland consumption","1,357,087",""
"2015","Slovenia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","6,579.0",""
"2015","Slovenia","Terajoule","All products","Gross inland consumption","275,448",""
"2015","Slovakia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","16,425.8",""
"2015","Slovakia","Terajoule","All products","Gross inland consumption","687,714",""
"2015","Finland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","33,154.5",""
"2015","Finland","Terajoule","All products","Gross inland consumption","1,388,114",""
"2015","Sweden","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","45,473.5",""
"2015","Sweden","Terajoule","All products","Gross inland consumption","1,903,884",""
"2015","United Kingdom","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","190,745.2",""
"2015","United Kingdom","Terajoule","All products","Gross inland consumption","7,986,121",""
"2015","Iceland","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","5,809.2",""
"2015","Iceland","Terajoule","All products","Gross inland consumption","243,218",""
"2015","Norway","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","30,030.8",""
"2015","Norway","Terajoule","All products","Gross inland consumption","1,257,330",""
"2015","Montenegro","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,029.7",""
"2015","Montenegro","Terajoule","All products","Gross inland consumption","43,112",""
"2015","Former Yugoslav Republic of Macedonia, the","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,697.6",""
"2015","Former Yugoslav Republic of Macedonia, the","Terajoule","All products","Gross inland consumption","112,943",""
"2015","Albania","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,198.6",""
"2015","Albania","Terajoule","All products","Gross inland consumption","92,051",""
"2015","Serbia","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","14,735.9",""
"2015","Serbia","Terajoule","All products","Gross inland consumption","616,962",""
"2015","Turkey","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","131,727.6",""
"2015","Turkey","Terajoule","All products","Gross inland consumption","5,515,172",""
"2015","Bosnia and Herzegovina","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,808.6","p"
"2015","Bosnia and Herzegovina","Terajoule","All products","Gross inland consumption","75,724","p"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","2,524.7",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Terajoule","All products","Gross inland consumption","105,703",""
"2015","Moldova","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","1,993.2","p"
"2015","Moldova","Terajoule","All products","Gross inland consumption","83,452","p"
"2015","Ukraine","Thousand tonnes of oil equivalent (TOE)","All products","Gross inland consumption","88,846.5",""
"2015","Ukraine","Terajoule","All products","Gross inland consumption","3,719,825",""
